employee_id,first_name,last_name,full_name,age,nationality,location,department,position,level,salary,bonus,arrears,conveyance_charge,monthly_lunch_plan,quarterly_spend_voucher,project_id
EMP-02196,Sally,Bruce,Sally Bruce,23,Indian,Chennai,Customer Support,Customer Support Manager,L8,132963,10444,4673,2505,1568,14759,PRJ-105
EMP-02197,John,Hanson,John Hanson,39,Canadian,Sydney,HR,HR Executive,L3,116134,7864,0,1202,2512,8371,PRJ-105
EMP-02198,Janet,Taylor,Janet Taylor,54,Australian,Delhi,Sales & Marketing,Sales & Marketing Lead,L10,142511,8267,0,4000,3879,8761,PRJ-102
EMP-02199,Sarah,Vasquez,Sarah Vasquez,34,British,Sydney,Customer Support,Customer Support Executive,L4,118147,15627,1590,4280,2119,2677,PRJ-103
EMP-02200,David,Oneal,David Oneal,34,British,Manchester,Data & AI,Data & AI Associate,L4,93437,15935,0,2486,2540,7792,PRJ-104
EMP-02201,Sally,Vasquez,Sally Vasquez,44,British,Chennai,HR,HR Associate,L10,135576,25948,0,1410,1898,14855,PRJ-105
EMP-02202,Jeremy,Hanson,Jeremy Hanson,51,German,Pune,Product,Product Director,L3,59245,9294,3407,2248,3805,8342,PRJ-105
EMP-02203,Briana,Lucas,Briana Lucas,59,German,Pune,Engineering,Engineering Lead,L1,132509,9006,0,2089,3733,4148,PRJ-102
EMP-02204,James,Williams,James Williams,52,British,London,Sales & Marketing,Sales & Marketing Manager,L1,46955,6857,1962,4752,2215,10134,PRJ-101
EMP-02205,Adam,Oneal,Adam Oneal,35,Canadian,Sydney,Data & AI,Data & AI Engineer,L6,54322,9927,0,3270,3800,5626,PRJ-103
EMP-02206,Stephen,Taylor,Stephen Taylor,49,Indian,Manchester,Product,Product Manager,L9,128783,18039,0,3482,3819,8171,PRJ-102
EMP-02207,David,Vasquez,David Vasquez,30,German,New York,Customer Support,Customer Support Executive,L1,42606,5211,0,2117,3078,12570,PRJ-102
EMP-02208,John,Bruce,John Bruce,53,Australian,London,Operations,Operations Associate,L10,96418,14300,0,2297,3198,10985,PRJ-102
EMP-02209,Janet,Bruce,Janet Bruce,52,British,Delhi,Sales & Marketing,Sales & Marketing Director,L4,119727,13500,0,2910,3537,12899,PRJ-101
EMP-02210,Joshua,Vasquez,Joshua Vasquez,46,American,New York,HR,HR Director,L2,44918,2938,0,1815,1513,6722,PRJ-104
EMP-02211,John,Williams,John Williams,48,German,Chennai,Product,Product Director,L7,56381,6850,0,3089,2661,6815,PRJ-104
EMP-02212,James,Taylor,James Taylor,27,Australian,Toronto,Customer Support,Customer Support Executive,L1,133738,24057,0,3269,3556,11305,PRJ-105
EMP-02213,Janet,Johnson,Janet Johnson,48,Australian,Munich,HR,HR Analyst,L1,112100,10791,0,3792,1224,5200,PRJ-104
EMP-02214,Joshua,Bruce,Joshua Bruce,26,American,Chennai,Operations,Operations Associate,L6,63969,12422,0,4589,3750,2703,PRJ-102
EMP-02215,Sally,Lucas,Sally Lucas,56,Australian,Munich,HR,HR Lead,L7,125235,12925,0,1814,1474,3661,PRJ-104
EMP-02216,Janet,Smith,Janet Smith,53,Indian,Manchester,Customer Support,Customer Support Engineer,L6,41049,4746,0,1036,2265,10782,PRJ-101
EMP-02217,Sarah,Lucas,Sarah Lucas,41,Canadian,Manchester,Product,Product Manager,L4,69521,8865,3666,4856,3259,13625,PRJ-104
EMP-02218,James,Bruce,James Bruce,47,German,London,Sales & Marketing,Sales & Marketing Associate,L8,94521,10976,0,1281,1850,9293,PRJ-105
EMP-02219,John,Bruce,John Bruce,46,Indian,Chennai,HR,HR Manager,L3,113235,19759,0,3357,2983,7818,PRJ-101
EMP-02220,Michael,Hanson,Michael Hanson,60,American,Sydney,Sales & Marketing,Sales & Marketing Associate,L7,75952,11703,0,2193,2049,9484,PRJ-104
EMP-02221,James,Flores,James Flores,41,German,Sydney,Operations,Operations Engineer,L5,133571,13238,4685,4766,1992,4964,PRJ-104
EMP-02222,Adam,Johnson,Adam Johnson,44,American,Pune,Operations,Operations Engineer,L8,114653,15709,0,2424,1538,5904,PRJ-104
EMP-02223,James,Graves,James Graves,26,Canadian,New York,HR,HR Scientist,L6,122786,9809,0,4179,1815,7333,PRJ-102
EMP-02224,Sarah,Hanson,Sarah Hanson,35,German,Munich,Product,Product Director,L9,50906,4442,1636,2959,2663,5940,PRJ-101
EMP-02225,Adam,Johnson,Adam Johnson,48,German,Delhi,Engineering,Engineering Associate,L9,132358,17331,3128,1494,1485,3608,PRJ-105
EMP-02226,Michael,Smith,Michael Smith,45,German,London,Product,Product Analyst,L9,119134,21595,2909,2641,3642,8183,PRJ-104
EMP-02227,Janet,Lucas,Janet Lucas,46,German,Toronto,Operations,Operations Manager,L1,57725,6604,0,1136,3458,9296,PRJ-104
EMP-02228,Janet,Hanson,Janet Hanson,55,German,Chennai,Finance,Finance Analyst,L4,103916,8433,0,3454,3722,8976,PRJ-102
EMP-02229,Sally,Flores,Sally Flores,48,German,London,Customer Support,Customer Support Manager,L2,91951,15354,0,4408,1457,13655,PRJ-103
EMP-02230,Jeremy,Dixon,Jeremy Dixon,35,British,London,Customer Support,Customer Support Associate,L3,86052,9457,0,4453,3418,8952,PRJ-102
EMP-02231,Michael,Taylor,Michael Taylor,48,Australian,Munich,Engineering,Engineering Engineer,L10,115304,12804,0,1343,3608,12637,PRJ-101
EMP-02232,Briana,Hanson,Briana Hanson,50,Indian,Chennai,Operations,Operations Lead,L10,102059,5223,0,3917,2161,3300,PRJ-103
EMP-02233,Sally,Graves,Sally Graves,30,Canadian,Toronto,Finance,Finance Scientist,L7,86529,8817,0,3273,2865,7981,PRJ-103
EMP-02234,James,Williams,James Williams,21,Australian,London,Product,Product Engineer,L5,106632,18482,0,1013,1487,6058,PRJ-102
EMP-02235,Joshua,Graves,Joshua Graves,43,Australian,Manchester,Product,Product Engineer,L6,79904,10966,0,1503,2518,3662,PRJ-104
EMP-02236,John,Graves,John Graves,60,German,Delhi,Operations,Operations Director,L6,90292,8590,0,1917,2816,5810,PRJ-101
EMP-02237,Janet,Graves,Janet Graves,37,German,Munich,Sales & Marketing,Sales & Marketing Director,L9,141583,12624,0,1667,2627,14935,PRJ-102
EMP-02238,Victoria,Davis,Victoria Davis,50,American,Delhi,Engineering,Engineering Manager,L5,123795,8036,0,1163,2630,14978,PRJ-103
EMP-02239,John,Graves,John Graves,23,German,Toronto,Customer Support,Customer Support Scientist,L9,46310,3814,0,2867,3940,4622,PRJ-101
EMP-02240,Sally,Hanson,Sally Hanson,46,British,Toronto,Data & AI,Data & AI Engineer,L1,116920,13812,0,3372,3203,8907,PRJ-102
EMP-02241,Sarah,Vasquez,Sarah Vasquez,28,Indian,Sydney,Finance,Finance Executive,L3,118591,6433,0,3070,1345,7268,PRJ-103
EMP-02242,Victoria,Taylor,Victoria Taylor,32,Indian,Pune,Operations,Operations Lead,L8,76340,5134,0,1755,3024,13500,PRJ-103
EMP-02243,Joshua,Hanson,Joshua Hanson,51,British,London,Product,Product Scientist,L6,64608,10467,0,2350,1329,9240,PRJ-103
EMP-02244,Stephen,Graves,Stephen Graves,46,British,Pune,Product,Product Lead,L10,66208,4582,0,2607,3674,2159,PRJ-102
EMP-02245,Sarah,Johnson,Sarah Johnson,49,British,Delhi,Customer Support,Customer Support Director,L3,67305,9961,0,3968,3885,6216,PRJ-104
EMP-02246,Joshua,Hanson,Joshua Hanson,55,Indian,Pune,Finance,Finance Director,L10,60713,10586,3738,3568,1329,11021,PRJ-103
EMP-02247,Joshua,Williams,Joshua Williams,35,German,Chennai,HR,HR Engineer,L4,126863,9035,3099,4740,2797,6579,PRJ-103
EMP-02248,James,Oneal,James Oneal,50,Indian,Pune,HR,HR Scientist,L10,66495,5914,4135,2265,1452,7840,PRJ-103
EMP-02249,Adam,Dixon,Adam Dixon,39,German,Delhi,Data & AI,Data & AI Analyst,L8,57050,7210,0,4438,2380,8897,PRJ-101
EMP-02250,Jeremy,Oneal,Jeremy Oneal,39,American,Berlin,Data & AI,Data & AI Analyst,L10,138467,19262,4837,4965,1691,3947,PRJ-102
EMP-02251,Michael,Lucas,Michael Lucas,44,American,Chennai,Finance,Finance Lead,L9,78419,4959,0,1251,1479,9888,PRJ-101
EMP-02252,Stephen,Graves,Stephen Graves,30,Australian,Chennai,Customer Support,Customer Support Lead,L7,138496,10441,0,2199,3921,7447,PRJ-102
EMP-02253,Stephen,Williams,Stephen Williams,37,German,Pune,Customer Support,Customer Support Analyst,L9,97300,11277,0,2792,3874,5994,PRJ-104
EMP-02254,Jeremy,Dixon,Jeremy Dixon,46,German,Chennai,Finance,Finance Engineer,L5,40343,7601,0,3483,1975,14438,PRJ-103
EMP-02255,Victoria,Bruce,Victoria Bruce,43,Australian,London,Data & AI,Data & AI Associate,L1,48124,3978,0,2936,1735,10312,PRJ-102
EMP-02256,Sarah,Flores,Sarah Flores,51,Canadian,Berlin,Product,Product Associate,L2,108201,20415,0,4595,3570,2170,PRJ-103
EMP-02257,James,Graves,James Graves,50,British,Manchester,Product,Product Engineer,L4,102914,12138,4605,1608,3270,13189,PRJ-101
EMP-02258,Adam,Bruce,Adam Bruce,26,American,Berlin,Product,Product Engineer,L7,85660,8939,0,2565,3490,8334,PRJ-101
EMP-02259,Joshua,Hanson,Joshua Hanson,21,Indian,New York,Data & AI,Data & AI Executive,L1,71006,7470,0,1099,2585,10605,PRJ-102
EMP-02260,Janet,Williams,Janet Williams,41,American,London,Operations,Operations Lead,L6,138147,16324,0,2966,2140,13115,PRJ-101
EMP-02261,Briana,Flores,Briana Flores,47,British,Delhi,Product,Product Scientist,L5,88934,7808,0,2346,2836,10011,PRJ-102
EMP-02262,David,Davis,David Davis,59,British,Toronto,Sales & Marketing,Sales & Marketing Director,L7,68884,5189,0,1234,1461,9977,PRJ-101
EMP-02263,Victoria,Bruce,Victoria Bruce,57,Canadian,Sydney,Customer Support,Customer Support Associate,L5,109139,6841,0,1472,3027,3689,PRJ-101
EMP-02264,Michael,Oneal,Michael Oneal,25,Indian,New York,Engineering,Engineering Director,L4,92481,13926,0,2951,3339,10399,PRJ-101
EMP-02265,Sarah,Dixon,Sarah Dixon,24,American,London,Customer Support,Customer Support Director,L5,66284,5502,0,1593,1638,14044,PRJ-101
EMP-02266,Michael,Oneal,Michael Oneal,39,Indian,New York,HR,HR Executive,L1,110553,20153,0,4855,3492,13531,PRJ-102
EMP-02267,John,Lucas,John Lucas,40,Indian,London,Product,Product Engineer,L6,46689,8213,0,1665,2701,4648,PRJ-103
EMP-02268,Janet,Flores,Janet Flores,45,American,Toronto,Product,Product Executive,L4,145527,7301,2192,3153,3437,8640,PRJ-104
EMP-02269,Adam,Oneal,Adam Oneal,37,American,Munich,Finance,Finance Engineer,L3,119925,23067,4130,4261,2640,7729,PRJ-105
EMP-02270,Sally,Johnson,Sally Johnson,44,Canadian,Delhi,Sales & Marketing,Sales & Marketing Analyst,L6,97215,12231,0,3522,2322,2516,PRJ-102
EMP-02271,John,Flores,John Flores,45,Canadian,London,HR,HR Lead,L10,147281,24045,0,4938,1469,6518,PRJ-101
EMP-02272,Victoria,Dixon,Victoria Dixon,32,American,Sydney,Data & AI,Data & AI Manager,L4,48806,6518,0,2898,1500,3237,PRJ-105
EMP-02273,Briana,Graves,Briana Graves,48,British,Manchester,HR,HR Executive,L6,50228,4947,0,4485,3563,2454,PRJ-103
EMP-02274,James,Hanson,James Hanson,41,Indian,Pune,HR,HR Scientist,L1,48758,4087,0,2535,3087,7552,PRJ-104
EMP-02275,Victoria,Flores,Victoria Flores,27,German,Pune,Engineering,Engineering Lead,L1,132974,25629,0,4046,1444,11009,PRJ-101
EMP-02276,John,Smith,John Smith,32,British,Pune,Operations,Operations Engineer,L8,111072,19959,0,1361,1482,2156,PRJ-101
EMP-02277,Janet,Taylor,Janet Taylor,31,German,Sydney,Product,Product Analyst,L1,149121,19754,0,2080,3857,9733,PRJ-102
EMP-02278,Stephen,Bruce,Stephen Bruce,41,American,Chennai,Engineering,Engineering Scientist,L3,134657,13120,3997,2332,1399,3441,PRJ-103
EMP-02279,John,Smith,John Smith,49,Indian,Delhi,Finance,Finance Associate,L6,82865,7143,0,2038,1172,10539,PRJ-105
EMP-02280,Janet,Dixon,Janet Dixon,21,Canadian,Manchester,Sales & Marketing,Sales & Marketing Director,L1,67183,13117,0,4810,1582,3538,PRJ-104
EMP-02281,Michael,Graves,Michael Graves,21,British,Berlin,Finance,Finance Analyst,L7,85335,9721,2864,1750,1780,9702,PRJ-103
EMP-02282,John,Dixon,John Dixon,59,American,Pune,Sales & Marketing,Sales & Marketing Manager,L10,86816,10251,0,4374,3017,3796,PRJ-102
EMP-02283,Adam,Dixon,Adam Dixon,33,British,Munich,Data & AI,Data & AI Analyst,L2,143803,27568,2489,4936,1917,3928,PRJ-103
EMP-02284,Stephen,Johnson,Stephen Johnson,22,American,Munich,HR,HR Analyst,L5,126207,18688,3914,4782,3375,8662,PRJ-103
EMP-02285,Stephen,Vasquez,Stephen Vasquez,52,Australian,Toronto,Data & AI,Data & AI Analyst,L10,146805,13971,0,1124,2342,10625,PRJ-102
EMP-02286,Joshua,Flores,Joshua Flores,27,Canadian,London,Customer Support,Customer Support Executive,L9,146348,10026,4219,2536,2573,2526,PRJ-103
EMP-02287,James,Smith,James Smith,34,American,London,Operations,Operations Manager,L9,131226,19981,2426,2259,2525,14226,PRJ-105
EMP-02288,Joshua,Bruce,Joshua Bruce,21,American,Munich,Finance,Finance Executive,L5,144372,27843,3801,1411,1100,7439,PRJ-102
EMP-02289,Sally,Smith,Sally Smith,35,Canadian,Manchester,Operations,Operations Analyst,L5,136175,9663,0,1182,2443,8131,PRJ-101
EMP-02290,John,Smith,John Smith,54,Canadian,Manchester,Data & AI,Data & AI Manager,L9,73149,12266,0,4613,2137,14738,PRJ-104
EMP-02291,James,Lucas,James Lucas,46,British,Sydney,Sales & Marketing,Sales & Marketing Director,L3,118837,18020,0,3275,1056,11762,PRJ-105
EMP-02292,Sarah,Williams,Sarah Williams,36,German,London,Data & AI,Data & AI Director,L1,117006,11564,2206,4350,3671,3733,PRJ-101
EMP-02293,John,Lucas,John Lucas,46,Indian,Pune,Finance,Finance Manager,L7,65665,7774,3092,2915,2450,12993,PRJ-105
EMP-02294,John,Bruce,John Bruce,25,German,Delhi,Product,Product Executive,L1,143362,10631,0,2544,3102,14217,PRJ-104
EMP-02295,James,Davis,James Davis,51,German,Munich,HR,HR Analyst,L10,102793,13807,0,1318,1700,9884,PRJ-105
EMP-02296,David,Davis,David Davis,49,British,Pune,Operations,Operations Lead,L2,45966,5196,1716,3696,1822,10768,PRJ-103
EMP-02297,James,Dixon,James Dixon,56,Canadian,London,Engineering,Engineering Scientist,L4,59062,10356,0,3777,2092,6428,PRJ-102
EMP-02298,Sarah,Hanson,Sarah Hanson,54,British,Delhi,Customer Support,Customer Support Manager,L10,61185,9981,0,3582,2152,10853,PRJ-104
EMP-02299,Sally,Smith,Sally Smith,25,Australian,Pune,Product,Product Executive,L9,43367,2452,0,4741,2250,9515,PRJ-101
EMP-02300,Jeremy,Graves,Jeremy Graves,33,British,London,Product,Product Engineer,L7,97977,11591,0,2419,1828,12033,PRJ-105
EMP-02301,Briana,Lucas,Briana Lucas,34,Indian,New York,Engineering,Engineering Engineer,L10,41115,7102,0,2425,2770,10601,PRJ-101
EMP-02302,Briana,Lucas,Briana Lucas,48,German,Toronto,HR,HR Director,L7,111238,11787,0,1000,1639,5687,PRJ-103
EMP-02303,Stephen,Davis,Stephen Davis,28,German,Pune,Data & AI,Data & AI Analyst,L8,146534,14507,0,2101,3663,2081,PRJ-103
EMP-02304,Michael,Graves,Michael Graves,60,British,Delhi,Operations,Operations Director,L2,86769,7237,0,4393,1804,6191,PRJ-103
EMP-02305,James,Dixon,James Dixon,52,Australian,Manchester,Data & AI,Data & AI Associate,L8,128776,23793,0,4171,2601,7388,PRJ-103
EMP-02306,Victoria,Flores,Victoria Flores,42,Australian,Toronto,Product,Product Director,L10,52142,9048,0,1582,1457,10143,PRJ-103
EMP-02307,David,Williams,David Williams,27,British,Toronto,Customer Support,Customer Support Manager,L10,121898,9849,0,3894,2943,5109,PRJ-104
EMP-02308,Jeremy,Dixon,Jeremy Dixon,52,Canadian,Pune,Engineering,Engineering Executive,L4,94662,9304,4433,4728,1134,14248,PRJ-103
EMP-02309,Briana,Vasquez,Briana Vasquez,30,German,Berlin,Engineering,Engineering Associate,L1,132690,7788,3981,4924,3104,2441,PRJ-104
EMP-02310,Adam,Hanson,Adam Hanson,41,Canadian,Pune,Engineering,Engineering Engineer,L1,68792,9109,0,3923,2261,9829,PRJ-105
EMP-02311,Victoria,Williams,Victoria Williams,44,British,Pune,Sales & Marketing,Sales & Marketing Director,L9,115302,10408,0,1689,1227,8171,PRJ-102
EMP-02312,Adam,Johnson,Adam Johnson,45,Indian,Delhi,HR,HR Engineer,L3,89695,9550,1514,3367,3022,14795,PRJ-105
EMP-02313,Briana,Smith,Briana Smith,25,Canadian,Pune,Product,Product Director,L4,64501,5720,2667,4275,2267,4513,PRJ-103
EMP-02314,Michael,Williams,Michael Williams,55,Australian,London,Operations,Operations Manager,L5,60920,5748,3169,4707,3598,11024,PRJ-104
EMP-02315,Joshua,Williams,Joshua Williams,50,British,Delhi,Finance,Finance Associate,L7,106962,20802,0,2260,3745,7205,PRJ-105
EMP-02316,Briana,Williams,Briana Williams,28,Indian,Berlin,Data & AI,Data & AI Analyst,L1,117650,14419,0,4007,3451,9749,PRJ-105
EMP-02317,James,Graves,James Graves,27,German,Munich,Customer Support,Customer Support Manager,L4,95754,5248,0,4126,1444,13579,PRJ-104
EMP-02318,James,Dixon,James Dixon,28,British,Chennai,Engineering,Engineering Executive,L7,135188,18266,0,2420,1045,5133,PRJ-102
EMP-02319,Janet,Dixon,Janet Dixon,31,American,Chennai,Operations,Operations Lead,L4,123610,11869,4668,2442,2799,10052,PRJ-102
EMP-02320,John,Williams,John Williams,30,German,Delhi,Engineering,Engineering Executive,L5,135515,18450,3332,3164,2587,11651,PRJ-103
EMP-02321,Briana,Davis,Briana Davis,25,German,Delhi,Engineering,Engineering Engineer,L9,107912,7033,4621,3135,2392,11868,PRJ-101
EMP-02322,Sarah,Vasquez,Sarah Vasquez,30,British,New York,Data & AI,Data & AI Associate,L6,141928,17430,0,2924,3035,13727,PRJ-101
EMP-02323,Janet,Taylor,Janet Taylor,21,British,Pune,HR,HR Manager,L5,93742,17630,0,3303,2189,14898,PRJ-104
EMP-02324,Janet,Johnson,Janet Johnson,25,American,Pune,Operations,Operations Analyst,L6,143465,11422,0,3443,2558,7647,PRJ-103
EMP-02325,Michael,Flores,Michael Flores,44,Indian,Delhi,Customer Support,Customer Support Analyst,L6,41596,2584,3640,2127,1654,3816,PRJ-101
EMP-02326,John,Bruce,John Bruce,40,Indian,New York,Product,Product Engineer,L6,60489,8594,3733,4478,2923,6699,PRJ-103
EMP-02327,Sally,Williams,Sally Williams,56,Indian,Manchester,Finance,Finance Director,L4,119710,19153,4448,4515,1418,11988,PRJ-103
EMP-02328,Stephen,Graves,Stephen Graves,28,German,Berlin,Customer Support,Customer Support Lead,L10,59974,5240,0,2390,2164,14088,PRJ-105
EMP-02329,Adam,Flores,Adam Flores,56,Australian,Delhi,Product,Product Scientist,L2,53673,8708,0,2135,2533,3295,PRJ-104
EMP-02330,Sarah,Flores,Sarah Flores,39,British,Pune,Sales & Marketing,Sales & Marketing Executive,L5,51633,5404,0,2077,3657,5398,PRJ-102
EMP-02331,James,Oneal,James Oneal,25,Canadian,New York,Sales & Marketing,Sales & Marketing Manager,L5,111744,17518,0,1065,1229,2994,PRJ-104
EMP-02332,Stephen,Bruce,Stephen Bruce,48,Australian,Berlin,Data & AI,Data & AI Lead,L1,49928,9416,0,3711,1004,6560,PRJ-102
EMP-02333,Adam,Smith,Adam Smith,53,Indian,Manchester,HR,HR Lead,L3,114652,18718,0,1970,1950,13161,PRJ-102
EMP-02334,Briana,Lucas,Briana Lucas,32,American,Manchester,Data & AI,Data & AI Manager,L10,72814,5282,0,2141,2857,5326,PRJ-103
EMP-02335,Jeremy,Johnson,Jeremy Johnson,43,British,Munich,Operations,Operations Lead,L7,57757,5674,3347,4647,1276,9597,PRJ-102
EMP-02336,Sally,Graves,Sally Graves,37,Canadian,Pune,Engineering,Engineering Associate,L6,102045,11581,0,3674,3295,14020,PRJ-101
EMP-02337,Michael,Oneal,Michael Oneal,54,British,Toronto,Product,Product Manager,L10,42449,2532,0,4158,2431,6374,PRJ-102
EMP-02338,James,Davis,James Davis,48,British,Berlin,Product,Product Associate,L8,88122,16239,4203,1851,3097,4227,PRJ-101
EMP-02339,Sarah,Davis,Sarah Davis,30,Canadian,London,Finance,Finance Engineer,L9,99301,16345,0,3535,3976,13268,PRJ-104
EMP-02340,Sally,Dixon,Sally Dixon,21,German,Munich,Customer Support,Customer Support Engineer,L6,43664,6824,0,4257,1272,3078,PRJ-101
EMP-02341,Briana,Taylor,Briana Taylor,32,British,Chennai,Customer Support,Customer Support Scientist,L4,108518,6908,0,1789,3795,8921,PRJ-103
EMP-02342,James,Vasquez,James Vasquez,35,British,London,Data & AI,Data & AI Analyst,L6,80170,6539,0,4523,2363,7334,PRJ-104
EMP-02343,Michael,Lucas,Michael Lucas,55,German,London,HR,HR Associate,L3,63446,7908,2690,2022,2254,4029,PRJ-105
EMP-02344,Victoria,Taylor,Victoria Taylor,52,Indian,Toronto,Engineering,Engineering Manager,L5,85087,7210,0,1436,2241,12933,PRJ-102
EMP-02345,Janet,Davis,Janet Davis,57,British,Delhi,Finance,Finance Manager,L10,42053,4504,0,4593,2558,3424,PRJ-101
EMP-02346,Victoria,Oneal,Victoria Oneal,25,Australian,Manchester,Customer Support,Customer Support Associate,L10,112907,9531,4805,3402,1438,3953,PRJ-103
EMP-02347,Jeremy,Lucas,Jeremy Lucas,52,American,London,Data & AI,Data & AI Manager,L6,91333,10731,0,4992,3995,2349,PRJ-102
EMP-02348,Briana,Smith,Briana Smith,38,Canadian,New York,Operations,Operations Associate,L10,137885,7915,0,2717,1658,9234,PRJ-105
EMP-02349,James,Williams,James Williams,37,Indian,New York,Sales & Marketing,Sales & Marketing Associate,L1,101254,6071,0,2751,2843,10662,PRJ-104
EMP-02350,Janet,Flores,Janet Flores,46,Canadian,Chennai,Operations,Operations Scientist,L5,73656,11940,0,1056,1568,4884,PRJ-102
EMP-02351,Adam,Lucas,Adam Lucas,32,American,Toronto,Finance,Finance Executive,L3,72453,12007,0,1834,1492,11635,PRJ-105
EMP-02352,Briana,Taylor,Briana Taylor,25,Indian,Pune,Data & AI,Data & AI Engineer,L7,122218,15994,0,1935,2436,13837,PRJ-104
EMP-02353,Stephen,Bruce,Stephen Bruce,53,German,Berlin,Sales & Marketing,Sales & Marketing Lead,L3,140606,24179,0,2046,2349,2016,PRJ-101
EMP-02354,Adam,Hanson,Adam Hanson,22,British,Pune,Finance,Finance Manager,L6,77493,14930,4059,3291,2034,12290,PRJ-104
EMP-02355,Jeremy,Vasquez,Jeremy Vasquez,25,British,Toronto,HR,HR Analyst,L3,112142,10806,0,1449,1969,7659,PRJ-102
EMP-02356,Briana,Davis,Briana Davis,55,British,Munich,Product,Product Engineer,L6,127312,21327,0,1782,3314,12851,PRJ-103
EMP-02357,Sarah,Dixon,Sarah Dixon,23,German,Delhi,HR,HR Engineer,L6,81400,8065,0,4134,3094,4349,PRJ-105
