employee_id,first_name,last_name,full_name,age,nationality,location,department,position,level,salary,bonus,arrears,conveyance_charge,monthly_lunch_plan,quarterly_spend_voucher
MIL-01943,Lauren,Deleon,Lauren Deleon,37,Canadian,Toronto,Finance,Manager,L9,504802,124813,0,2997,3301,3316
MIL-01944,Jo,Mcbride,Jo Mcbride,32,Australian,Melbourne,Product,Director,L3,157397,32669,0,3022,1406,13461
MIL-01945,Cassidy,Haney,Cassidy Haney,44,Australian,Melbourne,Engineering,Senior Engineer,L5,262445,44463,0,2196,3012,9294
MIL-01946,Ronald,Vincent,Ronald Vincent,47,Australian,Melbourne,Operations,Director,L7,835143,128581,9529,4733,1312,5999
MIL-01947,April,Lewis,April Lewis,55,German,Berlin,Finance,Senior Analyst,L4,168863,35940,0,4644,3035,11994
MIL-01948,Mark,Moore,Mark Moore,29,Canadian,Vancouver,Customer Support,Support Executive,L7,865445,214828,0,2306,2776,10277
MIL-01949,Lauren,Chen,Lauren Chen,53,British,London,Data & AI,Data Analyst,L2,40065,4917,0,2570,2894,5843
MIL-01950,Kelli,Jones,Kelli Jones,37,Australian,Melbourne,Data & AI,Data Analyst,L1,29782,2994,0,1650,2857,14981
MIL-01951,Valerie,Smith,Valerie Smith,26,British,Manchester,Engineering,Tech Lead,L2,52457,5961,0,1947,1508,9754
MIL-01952,Terri,Waller,Terri Waller,22,Australian,Melbourne,HR,HR Associate,L7,483075,109352,3719,1729,3536,12630
MIL-01953,Raymond,Keith,Raymond Keith,52,Canadian,Toronto,Data & AI,ML Engineer,L8,749609,179413,0,4479,3555,7503
MIL-01954,Jennifer,Werner,Jennifer Werner,30,British,London,Operations,Ops Executive,L8,606919,94162,0,3511,1895,8895
MIL-01955,Barbara,Davis,Barbara Davis,54,American,San Francisco,HR,HR Manager,L2,52391,11081,0,4564,2341,13222
MIL-01956,Megan,Doyle,Megan Doyle,55,German,Berlin,Sales & Marketing,Director,L6,390538,41849,0,1869,3569,7131
MIL-01957,David,Lewis,David Lewis,30,British,London,Product,Product Manager,L4,100780,21903,3087,2484,2238,12094
MIL-01958,Jonathan,Wood,Jonathan Wood,48,American,Chicago,Operations,Ops Executive,L4,63155,11667,2934,2564,3778,3332
MIL-01959,Sheila,Martin,Sheila Martin,25,American,San Francisco,Sales & Marketing,Manager,L5,353670,43762,0,4893,1741,2134
MIL-01960,James,Collier,James Collier,45,Australian,Melbourne,Customer Support,Team Lead,L1,29994,5054,7190,2141,1217,11291
MIL-01961,Nancy,Greer,Nancy Greer,55,Canadian,Toronto,Data & AI,ML Engineer,L5,351572,68167,0,2806,2668,5175
MIL-01962,Christopher,Warren,Christopher Warren,55,Indian,Delhi,Customer Support,Team Lead,L6,238101,51122,0,1628,2303,4750
MIL-01963,Craig,Morrison,Craig Morrison,48,Indian,Pune,Sales & Marketing,Director,L9,597673,78791,0,4512,3714,3187
MIL-01964,Adam,Long,Adam Long,60,Canadian,Toronto,Customer Support,Support Executive,L6,280740,36528,0,2545,2326,11378
MIL-01965,Lisa,Drake,Lisa Drake,48,Indian,Mumbai,Engineering,Intern,L6,317579,44149,0,2322,1824,5721
MIL-01966,Michael,Smith,Michael Smith,51,Australian,Melbourne,Data & AI,Data Scientist,L1,50794,11213,9140,4847,1407,10215
MIL-01967,Carolyn,Schaefer,Carolyn Schaefer,37,German,Berlin,Engineering,Senior Engineer,L3,134720,25141,0,2276,3604,4447
MIL-01968,Michael,Lewis,Michael Lewis,47,British,Manchester,Product,Senior PM,L2,45203,10887,6310,4787,1422,7382
MIL-01969,Lindsay,Cortez,Lindsay Cortez,21,Australian,Melbourne,Customer Support,Team Lead,L2,38363,8037,8347,2233,2882,6761
MIL-01970,Bryan,Cameron,Bryan Cameron,37,British,Manchester,Engineering,Intern,L10,637450,152521,8615,4391,2081,9253
MIL-01971,Alejandra,Watson,Alejandra Watson,55,German,Munich,Engineering,Tech Lead,L10,579027,100992,0,4869,3763,9130
MIL-01972,Hannah,Villegas,Hannah Villegas,40,Australian,Melbourne,Engineering,Junior Engineer,L10,630145,79118,0,3284,1896,10706
MIL-01973,Hayden,Benson,Hayden Benson,27,Indian,Chennai,Finance,Senior Analyst,L9,698915,167439,0,2622,1286,13395
MIL-01974,Shelly,Anderson,Shelly Anderson,54,British,Manchester,Customer Support,Team Lead,L6,266997,36300,0,1943,3969,3969
MIL-01975,Christopher,Smith,Christopher Smith,21,Indian,Chennai,Finance,Analyst,L7,451425,63619,0,1555,3682,11724
MIL-01976,Justin,Galvan,Justin Galvan,57,Australian,Sydney,Finance,Director,L1,25046,5314,0,4522,3142,4324
MIL-01977,Karen,Perez,Karen Perez,22,Indian,Pune,Sales & Marketing,Manager,L6,393617,62225,0,3075,2680,8758
MIL-01978,Alan,Bennett,Alan Bennett,51,American,Chicago,Finance,Manager,L9,454363,95451,0,1842,3295,12090
MIL-01979,Cynthia,Sanchez,Cynthia Sanchez,47,Canadian,Toronto,HR,HR Manager,L6,246315,29008,0,4299,1630,7038
MIL-01980,Chad,Gross,Chad Gross,38,German,Munich,Customer Support,Team Lead,L2,29713,5433,0,3144,3694,3095
MIL-01981,Lance,Jensen,Lance Jensen,57,British,Manchester,Customer Support,Team Lead,L10,553248,75887,0,4605,1498,6647
MIL-01982,Bobby,Green,Bobby Green,53,American,San Francisco,Customer Support,Manager,L10,512690,74869,9964,3684,2855,12191
MIL-01983,Susan,Mcgee,Susan Mcgee,45,Indian,Bangalore,Data & AI,ML Engineer,L8,665295,137964,0,3094,1441,13113
MIL-01984,Lauren,Ford,Lauren Ford,56,German,Berlin,Operations,Ops Executive,L2,35461,8850,0,2147,1685,9659
MIL-01985,Teresa,Hanson,Teresa Hanson,45,Canadian,Toronto,Finance,Director,L2,52902,9674,0,4782,3913,2323
MIL-01986,Lisa,Ramos,Lisa Ramos,25,Australian,Melbourne,Finance,Analyst,L5,356697,55001,6443,2386,1377,9225
MIL-01987,Tasha,Osborn,Tasha Osborn,46,Indian,Bangalore,Customer Support,Support Executive,L6,182202,36511,0,4749,3542,11445
MIL-01988,Katie,Jacobs,Katie Jacobs,46,Canadian,Toronto,Operations,Ops Executive,L6,187324,26229,3982,2348,1215,10318
MIL-01989,Alyssa,Baker,Alyssa Baker,60,German,Munich,Sales & Marketing,Manager,L8,622414,67062,0,4307,1981,6424
MIL-01990,Jessica,Clarke,Jessica Clarke,35,Indian,Bangalore,Data & AI,AI Lead,L2,21076,3303,0,2462,1374,11608
MIL-01991,Spencer,Johnson,Spencer Johnson,35,Australian,Melbourne,Customer Support,Support Executive,L4,100403,12347,3373,2635,1662,10583
MIL-01992,Julie,Nguyen,Julie Nguyen,51,Canadian,Vancouver,Finance,Senior Analyst,L7,419021,58562,0,1630,3261,9220
MIL-01993,Sharon,Williams,Sharon Williams,35,British,London,Customer Support,Manager,L1,43209,9018,0,3190,3774,4849
MIL-01994,Selena,Carrillo,Selena Carrillo,21,Australian,Melbourne,Operations,Ops Manager,L10,868397,154898,0,4050,2978,9565
MIL-01995,Kevin,Moore,Kevin Moore,23,Australian,Melbourne,Customer Support,Support Executive,L9,556192,96734,0,2020,2651,5704
MIL-01996,Gregory,Bradley,Gregory Bradley,26,American,Chicago,HR,HR Associate,L4,102374,12070,6645,1550,3774,6856
MIL-01997,David,Berry,David Berry,43,Canadian,Vancouver,Engineering,Tech Lead,L7,792712,177001,0,4092,3039,4234
MIL-01998,Brittany,Bradshaw,Brittany Bradshaw,50,Indian,Delhi,Engineering,Senior Engineer,L6,240290,37555,0,3779,3104,6707
MIL-01999,Pamela,Robertson,Pamela Robertson,46,Australian,Sydney,Operations,Ops Manager,L8,827835,157656,0,2535,2895,8440
MIL-02000,Richard,Harrison,Richard Harrison,25,German,Berlin,Sales & Marketing,Marketing Associate,L4,159882,19268,0,4794,1220,12040
MIL-02001,Craig,Martin,Craig Martin,34,Indian,Bangalore,Finance,Director,L3,153761,20243,0,4811,2809,11386
MIL-02002,Craig,Martinez,Craig Martinez,50,American,Chicago,Data & AI,ML Engineer,L10,877409,128239,8865,1904,3459,5337
MIL-02003,Juan,Browning,Juan Browning,40,American,New York,Operations,Ops Executive,L2,54483,10668,0,3094,2370,2135
MIL-02004,Benjamin,Murray,Benjamin Murray,44,Indian,Bangalore,Product,Director,L2,24408,3867,0,2421,2375,13921
MIL-02005,Vincent,Melton,Vincent Melton,45,British,Manchester,Engineering,Junior Engineer,L7,833425,190059,1602,4535,2070,9984
MIL-02006,Gregory,Johnson,Gregory Johnson,41,British,London,Customer Support,Team Lead,L5,387156,91426,0,4837,1553,10556
MIL-02007,Julie,Franco,Julie Franco,42,Canadian,Vancouver,Data & AI,ML Engineer,L2,47280,7026,0,4821,3382,14462
MIL-02008,Michelle,Cain,Michelle Cain,45,German,Munich,Engineering,Senior Engineer,L7,805318,174693,6437,2524,2526,8413
MIL-02009,Vicki,Hammond,Vicki Hammond,53,British,Manchester,Data & AI,Data Analyst,L10,898460,101720,1995,1863,2929,3721
MIL-02010,Michael,Hanson,Michael Hanson,22,Indian,Mumbai,Data & AI,Data Analyst,L8,745939,118914,0,4516,3201,8466
MIL-02011,Haley,Chavez,Haley Chavez,51,German,Berlin,Engineering,Senior Engineer,L3,106177,11501,0,2144,3606,8406
MIL-02012,Tamara,Taylor,Tamara Taylor,48,British,London,Finance,Manager,L8,709876,155303,0,2431,2019,4588
MIL-02013,Katie,Ho,Katie Ho,23,British,London,Engineering,Junior Engineer,L2,23398,3492,0,3134,2267,7552
MIL-02014,David,Sosa,David Sosa,34,British,London,HR,HR Associate,L8,435806,101757,0,2764,1415,6112
MIL-02015,Timothy,Robles,Timothy Robles,59,British,London,Engineering,Intern,L8,669634,101335,0,1905,3591,2429
MIL-02016,Aaron,Reeves,Aaron Reeves,26,American,Chicago,Customer Support,Manager,L1,29075,3974,0,1579,1641,7935
MIL-02017,Andrew,Love,Andrew Love,58,American,Chicago,Data & AI,Data Analyst,L7,879741,95653,1262,1581,1968,7572
MIL-02018,Alexandra,Griffith,Alexandra Griffith,59,Canadian,Vancouver,Sales & Marketing,Director,L10,465265,75558,0,4266,2441,14704
MIL-02019,John,Morris,John Morris,34,Australian,Sydney,Finance,Senior Analyst,L1,56321,12378,3111,4043,1287,10952
MIL-02020,Jennifer,Coleman,Jennifer Coleman,49,German,Munich,Engineering,Engineering Manager,L6,181396,30577,0,2210,1563,10131
MIL-02021,Christine,Higgins,Christine Higgins,26,Australian,Melbourne,Data & AI,AI Lead,L9,885265,140938,0,1747,3728,14351
MIL-02022,Sarah,Burnett,Sarah Burnett,30,Indian,Bangalore,Operations,Ops Executive,L9,706084,161098,0,2881,3375,6110
MIL-02023,Debra,Lawrence,Debra Lawrence,55,Canadian,Vancouver,Customer Support,Team Lead,L2,30349,4628,0,4882,2181,10352
MIL-02024,Dalton,Jones,Dalton Jones,33,Canadian,Vancouver,Finance,Senior Analyst,L2,58387,6995,0,2509,1509,12451
MIL-02025,Jill,Conley,Jill Conley,40,British,London,Engineering,Engineering Manager,L5,264526,50150,0,2561,3614,12218
MIL-02026,Robert,Freeman,Robert Freeman,51,Australian,Sydney,Finance,Manager,L1,30988,5315,0,2211,3155,12179
MIL-02027,Melissa,Lowe,Melissa Lowe,35,Canadian,Vancouver,Engineering,Junior Engineer,L5,306713,56687,0,1568,3469,14775
MIL-02028,Arthur,Anderson,Arthur Anderson,34,British,London,HR,HR Director,L4,163871,20278,2551,3175,3600,9350
MIL-02029,Justin,Krueger,Justin Krueger,27,German,Berlin,Engineering,Junior Engineer,L10,465534,51654,9550,2699,2713,14309
MIL-02030,Melissa,Rogers,Melissa Rogers,26,Canadian,Toronto,Customer Support,Team Lead,L5,274678,65932,0,2085,3818,13112
MIL-02031,Kevin,Ford,Kevin Ford,51,German,Munich,Customer Support,Team Lead,L5,235797,48667,0,1570,2346,7432
MIL-02032,Tracey,Porter,Tracey Porter,22,British,London,HR,HR Manager,L2,44509,10358,7224,3267,2983,3399
MIL-02033,Brenda,Benson,Brenda Benson,26,Indian,Mumbai,Product,Associate PM,L5,291875,49124,8835,4970,2618,11290
MIL-02034,Allen,Hart,Allen Hart,24,German,Munich,Product,Associate PM,L6,358354,83417,0,1747,1922,9388
MIL-02035,Richard,Davenport,Richard Davenport,38,Australian,Sydney,Customer Support,Team Lead,L6,386682,76974,0,2827,2409,7320
MIL-02036,Emily,Stewart,Emily Stewart,49,American,Chicago,HR,HR Director,L9,669981,166361,7731,3993,1649,2611
MIL-02037,Jessica,Mcmillan,Jessica Mcmillan,43,British,Manchester,Sales & Marketing,Marketing Associate,L2,50342,7845,7241,2120,2752,10850
MIL-02038,Rebecca,Simmons,Rebecca Simmons,58,Australian,Melbourne,Data & AI,Data Analyst,L6,338930,39029,0,3952,3588,4402
MIL-02039,Michelle,Torres,Michelle Torres,23,Indian,Delhi,Operations,Director,L9,672964,72166,0,3781,1623,7624
MIL-02040,Allison,Smith,Allison Smith,33,Canadian,Vancouver,Engineering,Engineering Manager,L5,304546,59757,0,4367,2184,13898
MIL-02041,Diana,Roberts,Diana Roberts,38,Australian,Sydney,Sales & Marketing,Director,L1,50582,5978,0,4075,3790,11527
MIL-02042,Jennifer,Kim,Jennifer Kim,38,German,Berlin,Customer Support,Support Executive,L5,269892,39324,0,4862,1700,2419
MIL-02043,Sharon,Lewis,Sharon Lewis,51,American,Chicago,Finance,Senior Analyst,L8,869355,107377,0,2689,2920,12969
MIL-02044,Jonathan,Watson,Jonathan Watson,42,German,Munich,Product,Associate PM,L4,113483,15803,2179,1918,1650,13033
MIL-02045,Jordan,Allen,Jordan Allen,45,German,Munich,Finance,Director,L6,245939,31377,0,4065,1359,8574
MIL-02046,Jonathan,Green,Jonathan Green,53,Australian,Sydney,HR,HR Director,L8,648769,94388,0,1804,1383,8702
MIL-02047,Jodi,Ray,Jodi Ray,53,Australian,Melbourne,Operations,Director,L8,712966,112492,2458,2883,2970,11541
MIL-02048,Lawrence,Walls,Lawrence Walls,49,British,London,HR,HR Director,L10,710855,141082,0,4160,1807,13448
MIL-02049,Brenda,Atkins,Brenda Atkins,49,Indian,Delhi,Finance,Analyst,L5,333607,51541,0,2442,2806,11200
MIL-02050,Charles,Johnson,Charles Johnson,37,Indian,Pune,Data & AI,Data Analyst,L3,96550,19269,0,2980,2763,2048
MIL-02051,Donald,Smith,Donald Smith,52,Canadian,Toronto,Finance,Senior Analyst,L10,781602,122638,0,3811,3200,6987
MIL-02052,Rebecca,Taylor,Rebecca Taylor,33,Indian,Bangalore,Customer Support,Support Executive,L7,897791,90500,0,1944,3014,13309
MIL-02053,Nicholas,Austin,Nicholas Austin,42,British,Manchester,Data & AI,Data Analyst,L5,316910,56200,6940,1501,3751,2606
MIL-02054,Stephen,Watkins,Stephen Watkins,51,German,Berlin,Sales & Marketing,Marketing Associate,L10,718864,161743,8247,4095,2603,13360
MIL-02055,Timothy,Williams,Timothy Williams,35,Canadian,Vancouver,Product,Product Manager,L6,210485,41372,0,4942,1289,3676
MIL-02056,Alexandria,Patterson,Alexandria Patterson,60,British,London,Customer Support,Support Executive,L1,41440,4891,7304,3302,3779,11807
MIL-02057,Angela,Martin,Angela Martin,60,Australian,Melbourne,Engineering,Senior Engineer,L6,271338,54990,7495,2676,3730,2636
MIL-02058,Michelle,Nixon,Michelle Nixon,29,American,San Francisco,Finance,Director,L9,507764,66753,0,2808,3662,2157
MIL-02059,Kimberly,Henderson,Kimberly Henderson,30,Australian,Sydney,Data & AI,AI Lead,L4,129668,21121,5803,3324,2794,2053
MIL-02060,Desiree,Alvarez,Desiree Alvarez,23,German,Berlin,Sales & Marketing,Marketing Associate,L3,112001,17403,0,3226,1964,6547
MIL-02061,Adriana,Gates,Adriana Gates,26,American,San Francisco,Data & AI,Data Scientist,L3,144760,34703,0,2534,2242,7711
MIL-02062,Nicole,Brown,Nicole Brown,27,Australian,Sydney,HR,HR Director,L3,73480,16635,0,4432,3005,8389
MIL-02063,Patricia,Cain,Patricia Cain,35,Indian,Mumbai,Product,Product Manager,L8,762472,151512,0,4037,1433,4012
MIL-02064,Dean,Rivera,Dean Rivera,30,Canadian,Toronto,Data & AI,ML Engineer,L7,730874,166700,0,4971,3259,8973
MIL-02065,Robert,Ochoa,Robert Ochoa,38,German,Berlin,Operations,Ops Manager,L5,237556,37203,0,3691,3698,7346
MIL-02066,Amy,Barron,Amy Barron,33,Indian,Chennai,HR,HR Director,L6,292080,46837,3582,2408,1959,13466
MIL-02067,Richard,Gomez,Richard Gomez,21,American,Chicago,HR,HR Director,L8,637392,101013,0,4018,1600,11303
MIL-02068,Katherine,Mckee,Katherine Mckee,57,Australian,Melbourne,Product,Senior PM,L3,104310,21251,0,3927,1296,5688
MIL-02069,Christopher,Lawrence,Christopher Lawrence,45,Indian,Mumbai,Operations,Ops Manager,L7,737473,179380,0,2913,2228,7172
MIL-02070,Robert,Moore,Robert Moore,57,Australian,Melbourne,Customer Support,Team Lead,L9,455936,113982,6508,4030,2178,6260
MIL-02071,David,James,David James,23,German,Munich,Operations,Ops Executive,L2,31883,3943,0,3094,1905,8624
MIL-02072,Kurt,Turner,Kurt Turner,59,Canadian,Vancouver,Operations,Ops Manager,L1,36075,4045,0,2475,2213,14866
MIL-02073,Stacy,Rich,Stacy Rich,60,Australian,Sydney,HR,HR Manager,L3,139848,31942,0,2449,3162,8633
MIL-02074,Shannon,Sutton,Shannon Sutton,21,Indian,Pune,Product,Director,L8,554875,64281,0,2311,2674,5888
MIL-02075,James,Santos,James Santos,33,German,Munich,Engineering,Junior Engineer,L4,170177,40104,0,1638,3758,4132
MIL-02076,Brandon,Taylor,Brandon Taylor,44,Canadian,Vancouver,Finance,Analyst,L6,293065,31823,0,2549,2354,5407
MIL-02077,Alisha,Mccormick,Alisha Mccormick,23,Canadian,Toronto,Product,Director,L5,295623,50169,8084,4021,2772,8958
MIL-02078,Alicia,James,Alicia James,40,German,Berlin,Finance,Analyst,L1,22828,5109,7345,4669,3334,14155
MIL-02079,Sarah,Richardson,Sarah Richardson,38,Australian,Melbourne,Data & AI,Data Analyst,L7,665852,103223,0,2155,2069,7766
MIL-02080,Brenda,Jones,Brenda Jones,23,Australian,Melbourne,Engineering,Engineering Manager,L5,280334,41992,3150,2935,1317,14580
MIL-02081,Jennifer,Bowers,Jennifer Bowers,29,German,Munich,Finance,Analyst,L5,300791,45000,0,3700,2508,13815
MIL-02082,Grant,Giles,Grant Giles,52,American,New York,Operations,Director,L4,70398,7074,0,2324,1598,11082
MIL-02083,Susan,Boone,Susan Boone,42,Canadian,Vancouver,HR,HR Director,L3,120251,17020,0,2041,3567,2418
MIL-02084,Robert,Murphy,Robert Murphy,44,British,Manchester,Finance,Manager,L9,650546,76672,0,1619,1458,9094
MIL-02085,Rebecca,Mason,Rebecca Mason,25,Indian,Pune,HR,HR Director,L3,140046,31317,7685,3595,1336,4093
MIL-02086,Charles,Jones,Charles Jones,22,Australian,Melbourne,Data & AI,AI Lead,L2,48013,6978,0,2802,3685,3570
MIL-02087,Tanya,Collins,Tanya Collins,31,German,Berlin,Finance,Analyst,L5,198131,23845,6075,3015,2622,7489
MIL-02088,Andrew,Walker,Andrew Walker,42,Australian,Melbourne,Engineering,Junior Engineer,L7,809085,122443,0,2817,2633,10575
MIL-02089,Adrian,Lee,Adrian Lee,41,Australian,Sydney,Data & AI,Data Scientist,L9,697002,126966,1019,4111,1646,5568
MIL-02090,John,Stewart,John Stewart,52,German,Berlin,Customer Support,Support Executive,L5,309490,45981,0,4773,2399,6497
MIL-02091,Joe,Clark,Joe Clark,51,Canadian,Toronto,Product,Senior PM,L1,26617,4895,7952,3651,1523,7482
MIL-02092,Trevor,Cook,Trevor Cook,39,German,Berlin,Engineering,Tech Lead,L1,33452,5429,0,1545,3152,7059
MIL-02093,David,Benson,David Benson,45,American,New York,Finance,Manager,L8,627327,73903,0,3107,1547,5693
MIL-02094,Haley,Hanson,Haley Hanson,47,Australian,Melbourne,Sales & Marketing,Sales Executive,L3,160246,18136,0,4288,3987,11646
MIL-02095,Robert,Morrison,Robert Morrison,34,American,Chicago,Data & AI,Data Analyst,L4,139852,21545,0,3043,1306,12548
MIL-02096,Dustin,Cline,Dustin Cline,26,Australian,Melbourne,Product,Product Manager,L4,138282,22130,0,4352,1465,4168
MIL-02097,Brandon,Cook,Brandon Cook,21,British,Manchester,Sales & Marketing,Marketing Associate,L8,644940,89636,0,3367,1761,12740
MIL-02098,Tracey,Perez,Tracey Perez,30,American,San Francisco,Finance,Manager,L1,52276,11151,0,4662,3586,14892
MIL-02099,Peggy,Brooks,Peggy Brooks,28,Canadian,Vancouver,HR,HR Associate,L10,747658,84223,0,1810,1327,11006
MIL-02100,Elizabeth,Franklin,Elizabeth Franklin,57,Australian,Sydney,Product,Senior PM,L3,101202,22541,0,4285,1999,10080
MIL-02101,Jeffrey,Carpenter,Jeffrey Carpenter,29,Canadian,Vancouver,Engineering,Intern,L4,97395,19296,0,1957,1255,8931
MIL-02102,Sarah,Davis,Sarah Davis,44,British,London,Engineering,Engineering Manager,L1,28673,3342,0,3968,2444,4142
MIL-02103,Jimmy,Davis,Jimmy Davis,54,Australian,Melbourne,Operations,Ops Manager,L7,557480,136158,0,3466,2495,14449
MIL-02104,Eddie,Hudson,Eddie Hudson,38,British,Manchester,Sales & Marketing,Sales Executive,L8,745826,105607,0,3710,2522,12770
MIL-02105,James,Kelly,James Kelly,25,Canadian,Toronto,Sales & Marketing,Manager,L10,581660,86063,0,2693,2162,3060
MIL-02106,Shelley,Wright,Shelley Wright,32,Indian,Mumbai,Finance,Director,L4,122061,23724,0,2092,3013,3146
MIL-02107,Cheryl,Miller,Cheryl Miller,34,German,Berlin,HR,HR Director,L4,133188,30111,9776,3096,3517,2449
MIL-02108,Margaret,Novak,Margaret Novak,28,British,London,Product,Director,L2,21684,2249,0,1733,3744,9656
MIL-02109,Manuel,Diaz,Manuel Diaz,29,American,New York,Sales & Marketing,Sales Executive,L9,489355,78507,0,2933,3853,9035
MIL-02110,Philip,Ortiz,Philip Ortiz,50,German,Munich,Finance,Senior Analyst,L9,654031,146369,4480,2167,3185,2477
MIL-02111,Christopher,Erickson,Christopher Erickson,51,Australian,Sydney,Customer Support,Support Executive,L6,304293,66275,0,3772,3134,3649
MIL-02112,Lori,Sellers,Lori Sellers,42,Canadian,Vancouver,Product,Senior PM,L9,493023,66349,0,2075,1265,5157
MIL-02113,Julian,Reyes,Julian Reyes,49,British,London,Finance,Analyst,L1,47034,5277,0,1913,1650,10384
MIL-02114,Jasmine,Hill,Jasmine Hill,40,Indian,Mumbai,Customer Support,Team Lead,L3,90260,11000,0,4755,1284,2408
MIL-02115,Kelli,Jackson,Kelli Jackson,48,Canadian,Toronto,HR,HR Director,L6,378581,38871,5947,4921,2644,10083
MIL-02116,Charles,Cruz,Charles Cruz,57,Australian,Melbourne,Sales & Marketing,Marketing Associate,L8,888273,133139,1117,2357,2573,10652
MIL-02117,Eugene,Sawyer,Eugene Sawyer,55,British,Manchester,HR,HR Manager,L2,53460,11218,1616,3713,3342,6059
MIL-02118,Anne,Bradley,Anne Bradley,34,Australian,Melbourne,Finance,Senior Analyst,L3,143523,18379,0,2328,3637,2324
